pc_datetime,elapsed_ms,sample_number,record_type,raw,dc,ac_plot,env_plot,thr_pos_plot,thr_neg_plot,rearm_plot,ac_real,env_real,threshold_real,threshold_negative_real,rearm_real,serial_line
2026-08-24T18:26:43.952,35911,3593,PLOTTER,2270.0,2269.3,2056.3,2057.6,2060.0,2036.0,2044.0,8.300000000000182,9.599999999999909,12.0,-12.0,-4.0,"RAW:2270,DC:2269.3,AC:2056.3,ENV:2057.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:43.962,35920,3594,PLOTTER,2269.0,2269.3,2054.2,2057.5,2060.0,2036.0,2044.0,6.199999999999818,9.5,12.0,-12.0,-4.0,"RAW:2269,DC:2269.3,AC:2054.2,ENV:2057.5,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:43.972,35930,3595,PLOTTER,2271.0,2269.3,2053.1,2057.3,2060.0,2036.0,2044.0,5.099999999999909,9.300000000000182,12.0,-12.0,-4.0,"RAW:2271,DC:2269.3,AC:2053.1,ENV:2057.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:43.982,35941,3596,PLOTTER,2267.0,2269.3,2051.2,2057.1,2060.0,2036.0,2044.0,3.199999999999818,9.099999999999909,12.0,-12.0,-4.0,"RAW:2267,DC:2269.3,AC:2051.2,ENV:2057.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:43.992,35950,3597,PLOTTER,2266.0,2269.3,2049.6,2056.8,2060.0,2036.0,2044.0,1.599999999999909,8.800000000000182,12.0,-12.0,-4.0,"RAW:2266,DC:2269.3,AC:2049.6,ENV:2056.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.002,35960,3598,PLOTTER,2269.0,2269.3,2049.1,2056.6,2060.0,2036.0,2044.0,1.099999999999909,8.599999999999909,12.0,-12.0,-4.0,"RAW:2269,DC:2269.3,AC:2049.1,ENV:2056.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.013,35971,3599,PLOTTER,2267.0,2269.3,2048.3,2056.3,2060.0,2036.0,2044.0,0.3000000000001819,8.300000000000182,12.0,-12.0,-4.0,"RAW:2267,DC:2269.3,AC:2048.3,ENV:2056.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.023,35981,3600,PLOTTER,2267.0,2269.3,2047.6,2056.0,2060.0,2036.0,2044.0,-0.40000000000009095,8.0,12.0,-12.0,-4.0,"RAW:2267,DC:2269.3,AC:2047.6,ENV:2056.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.032,35990,3601,PLOTTER,2268.0,2269.3,2047.4,2055.7,2060.0,2036.0,2044.0,-0.599999999999909,7.699999999999818,12.0,-12.0,-4.0,"RAW:2268,DC:2269.3,AC:2047.4,ENV:2055.7,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.043,36001,3602,PLOTTER,2264.0,2269.2,2046.3,2055.5,2060.0,2036.0,2044.0,-1.7000000000000455,7.5,12.0,-12.0,-4.0,"RAW:2264,DC:2269.2,AC:2046.3,ENV:2055.5,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.053,36011,3603,PLOTTER,2254.0,2269.2,2042.9,2055.4,2060.0,2036.0,2044.0,-5.099999999999909,7.400000000000091,12.0,-12.0,-4.0,"RAW:2254,DC:2269.2,AC:2042.9,ENV:2055.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.062,36020,3604,PLOTTER,2263.0,2269.1,2042.6,2055.4,2060.0,2036.0,2044.0,-5.400000000000091,7.400000000000091,12.0,-12.0,-4.0,"RAW:2263,DC:2269.1,AC:2042.6,ENV:2055.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.072,36030,3605,PLOTTER,2263.0,2269.1,2042.5,2055.3,2060.0,2036.0,2044.0,-5.5,7.300000000000182,12.0,-12.0,-4.0,"RAW:2263,DC:2269.1,AC:2042.5,ENV:2055.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.082,36040,3606,PLOTTER,2254.0,2269.0,2040.1,2055.3,2060.0,2036.0,2044.0,-7.900000000000091,7.300000000000182,12.0,-12.0,-4.0,"RAW:2254,DC:2269.0,AC:2040.1,ENV:2055.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.092,36050,3607,PLOTTER,2266.0,2269.0,2041.3,2055.3,2060.0,2036.0,2044.0,-6.7000000000000455,7.300000000000182,12.0,-12.0,-4.0,"RAW:2266,DC:2269.0,AC:2041.3,ENV:2055.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.102,36060,3608,PLOTTER,2254.0,2268.9,2039.3,2055.3,2060.0,2036.0,2044.0,-8.700000000000045,7.300000000000182,12.0,-12.0,-4.0,"RAW:2254,DC:2268.9,AC:2039.3,ENV:2055.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.113,36071,3609,PLOTTER,2264.0,2268.9,2040.2,2055.4,2060.0,2036.0,2044.0,-7.7999999999999545,7.400000000000091,12.0,-12.0,-4.0,"RAW:2264,DC:2268.9,AC:2040.2,ENV:2055.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.122,36081,3610,PLOTTER,2264.0,2268.9,2040.9,2055.4,2060.0,2036.0,2044.0,-7.099999999999909,7.400000000000091,12.0,-12.0,-4.0,"RAW:2264,DC:2268.9,AC:2040.9,ENV:2055.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.133,36091,3611,PLOTTER,2264.0,2268.9,2041.5,2055.3,2060.0,2036.0,2044.0,-6.5,7.300000000000182,12.0,-12.0,-4.0,"RAW:2264,DC:2268.9,AC:2041.5,ENV:2055.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.142,36100,3612,PLOTTER,2264.0,2268.8,2041.9,2055.3,2060.0,2036.0,2044.0,-6.099999999999909,7.300000000000182,12.0,-12.0,-4.0,"RAW:2264,DC:2268.8,AC:2041.9,ENV:2055.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.152,36110,3613,PLOTTER,2264.0,2268.8,2042.2,2055.2,2060.0,2036.0,2044.0,-5.7999999999999545,7.199999999999818,12.0,-12.0,-4.0,"RAW:2264,DC:2268.8,AC:2042.2,ENV:2055.2,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.162,36121,3614,PLOTTER,2266.0,2268.8,2043.0,2055.1,2060.0,2036.0,2044.0,-5.0,7.099999999999909,12.0,-12.0,-4.0,"RAW:2266,DC:2268.8,AC:2043.0,ENV:2055.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.173,36131,3615,PLOTTER,2267.0,2268.8,2043.8,2055.0,2060.0,2036.0,2044.0,-4.2000000000000455,7.0,12.0,-12.0,-4.0,"RAW:2267,DC:2268.8,AC:2043.8,ENV:2055.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.183,36141,3616,PLOTTER,2266.0,2268.8,2044.1,2054.9,2060.0,2036.0,2044.0,-3.900000000000091,6.900000000000091,12.0,-12.0,-4.0,"RAW:2266,DC:2268.8,AC:2044.1,ENV:2054.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.193,36151,3617,PLOTTER,2253.0,2268.7,2041.2,2054.9,2060.0,2036.0,2044.0,-6.7999999999999545,6.900000000000091,12.0,-12.0,-4.0,"RAW:2253,DC:2268.7,AC:2041.2,ENV:2054.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.202,36161,3618,PLOTTER,2265.0,2268.7,2042.0,2054.9,2060.0,2036.0,2044.0,-6.0,6.900000000000091,12.0,-12.0,-4.0,"RAW:2265,DC:2268.7,AC:2042.0,ENV:2054.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.213,36171,3619,PLOTTER,2263.0,2268.6,2042.1,2054.9,2060.0,2036.0,2044.0,-5.900000000000091,6.900000000000091,12.0,-12.0,-4.0,"RAW:2263,DC:2268.6,AC:2042.1,ENV:2054.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.223,36181,3620,PLOTTER,2263.0,2268.6,2042.1,2054.8,2060.0,2036.0,2044.0,-5.900000000000091,6.800000000000182,12.0,-12.0,-4.0,"RAW:2263,DC:2268.6,AC:2042.1,ENV:2054.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.232,36191,3621,PLOTTER,2254.0,2268.5,2040.0,2054.9,2060.0,2036.0,2044.0,-8.0,6.900000000000091,12.0,-12.0,-4.0,"RAW:2254,DC:2268.5,AC:2040.0,ENV:2054.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.243,36201,3622,PLOTTER,2255.0,2268.5,2038.6,2055.0,2060.0,2036.0,2044.0,-9.400000000000091,7.0,12.0,-12.0,-4.0,"RAW:2255,DC:2268.5,AC:2038.6,ENV:2055.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.252,36210,3623,PLOTTER,2252.0,2268.4,2036.9,2055.1,2060.0,2036.0,2044.0,-11.099999999999909,7.099999999999909,12.0,-12.0,-4.0,"RAW:2252,DC:2268.4,AC:2036.9,ENV:2055.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.263,36221,3624,PLOTTER,2251.0,2268.3,2035.3,2055.3,2060.0,2036.0,2044.0,-12.700000000000045,7.300000000000182,12.0,-12.0,-4.0,"RAW:2251,DC:2268.3,AC:2035.3,ENV:2055.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.272,36230,3625,PLOTTER,2254.0,2268.2,2034.9,2055.5,2060.0,2036.0,2044.0,-13.099999999999909,7.5,12.0,-12.0,-4.0,"RAW:2254,DC:2268.2,AC:2034.9,ENV:2055.5,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.282,36240,3626,PLOTTER,2251.0,2268.1,2033.9,2055.7,2060.0,2036.0,2044.0,-14.099999999999909,7.699999999999818,12.0,-12.0,-4.0,"RAW:2251,DC:2268.1,AC:2033.9,ENV:2055.7,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.292,36250,3627,PLOTTER,2249.0,2268.1,2032.7,2056.0,2060.0,2036.0,2044.0,-15.299999999999955,8.0,12.0,-12.0,-4.0,"RAW:2249,DC:2268.1,AC:2032.7,ENV:2056.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.302,36261,3628,PLOTTER,2239.0,2267.9,2029.3,2056.4,2060.0,2036.0,2044.0,-18.700000000000045,8.400000000000091,12.0,-12.0,-4.0,"RAW:2239,DC:2267.9,AC:2029.3,ENV:2056.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.312,36270,3629,PLOTTER,2239.0,2267.8,2026.8,2056.8,2060.0,2036.0,2044.0,-21.200000000000045,8.800000000000182,12.0,-12.0,-4.0,"RAW:2239,DC:2267.8,AC:2026.8,ENV:2056.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.322,36280,3630,PLOTTER,2238.0,2267.6,2024.7,2057.3,2060.0,2036.0,2044.0,-23.299999999999955,9.300000000000182,12.0,-12.0,-4.0,"RAW:2238,DC:2267.6,AC:2024.7,ENV:2057.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.333,36291,3631,PLOTTER,2239.0,2267.5,2023.4,2057.9,2060.0,2036.0,2044.0,-24.59999999999991,9.900000000000091,12.0,-12.0,-4.0,"RAW:2239,DC:2267.5,AC:2023.4,ENV:2057.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.342,36300,3632,PLOTTER,2238.0,2267.3,2022.2,2058.4,2060.0,2036.0,2044.0,-25.799999999999955,10.400000000000091,12.0,-12.0,-4.0,"RAW:2238,DC:2267.3,AC:2022.2,ENV:2058.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.352,36310,3633,PLOTTER,2237.0,2267.2,2021.1,2059.0,2060.0,2036.0,2044.0,-26.90000000000009,11.0,12.0,-12.0,-4.0,"RAW:2237,DC:2267.2,AC:2021.1,ENV:2059.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.362,36320,3634,PLOTTER,2236.0,2267.0,2020.1,2059.6,2060.0,2036.0,2044.0,-27.90000000000009,11.599999999999909,12.0,-12.0,-4.0,"RAW:2236,DC:2267.0,AC:2020.1,ENV:2059.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.372,36330,3635,PLOTTER,2236.0,2266.9,2019.3,2060.2,2060.0,2036.0,2044.0,-28.700000000000045,12.199999999999818,12.0,-12.0,-4.0,"RAW:2236,DC:2266.9,AC:2019.3,ENV:2060.2,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.382,36340,3636,PLOTTER,2238.0,2266.7,2019.3,2060.8,2060.0,2036.0,2044.0,-28.700000000000045,12.800000000000182,12.0,-12.0,-4.0,"RAW:2238,DC:2266.7,AC:2019.3,ENV:2060.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.392,36350,3637,PLOTTER,2238.0,2266.6,2019.4,2061.3,2060.0,2036.0,2044.0,-28.59999999999991,13.300000000000182,12.0,-12.0,-4.0,"RAW:2238,DC:2266.6,AC:2019.4,ENV:2061.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.402,36360,3638,PLOTTER,2248.0,2266.5,2021.9,2061.8,2060.0,2036.0,2044.0,-26.09999999999991,13.800000000000182,12.0,-12.0,-4.0,"RAW:2248,DC:2266.5,AC:2021.9,ENV:2061.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.412,36370,3639,PLOTTER,2248.0,2266.4,2023.8,2062.1,2060.0,2036.0,2044.0,-24.200000000000045,14.099999999999909,12.0,-12.0,-4.0,"RAW:2248,DC:2266.4,AC:2023.8,ENV:2062.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.422,36381,3640,PLOTTER,2249.0,2266.3,2025.5,2062.4,2060.0,2036.0,2044.0,-22.5,14.400000000000091,12.0,-12.0,-4.0,"RAW:2249,DC:2266.3,AC:2025.5,ENV:2062.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.432,36390,3641,PLOTTER,2239.0,2266.2,2024.4,2062.7,2060.0,2036.0,2044.0,-23.59999999999991,14.699999999999818,12.0,-12.0,-4.0,"RAW:2239,DC:2266.2,AC:2024.4,ENV:2062.7,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.442,36400,3642,PLOTTER,2239.0,2266.0,2023.5,2063.1,2060.0,2036.0,2044.0,-24.5,15.099999999999909,12.0,-12.0,-4.0,"RAW:2239,DC:2266.0,AC:2023.5,ENV:2063.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.452,36410,3643,PLOTTER,2248.0,2265.9,2025.2,2063.4,2060.0,2036.0,2044.0,-22.799999999999955,15.400000000000091,12.0,-12.0,-4.0,"RAW:2248,DC:2265.9,AC:2025.2,ENV:2063.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.462,36420,3644,PLOTTER,2249.0,2265.9,2026.7,2063.6,2060.0,2036.0,2044.0,-21.299999999999955,15.599999999999909,12.0,-12.0,-4.0,"RAW:2249,DC:2265.9,AC:2026.7,ENV:2063.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.472,36430,3645,PLOTTER,2247.0,2265.8,2027.3,2063.7,2060.0,2036.0,2044.0,-20.700000000000045,15.699999999999818,12.0,-12.0,-4.0,"RAW:2247,DC:2265.8,AC:2027.3,ENV:2063.7,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.482,36440,3646,PLOTTER,2248.0,2265.7,2028.1,2063.9,2060.0,2036.0,2044.0,-19.90000000000009,15.900000000000091,12.0,-12.0,-4.0,"RAW:2248,DC:2265.7,AC:2028.1,ENV:2063.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.492,36450,3647,PLOTTER,2240.0,2265.5,2026.7,2064.1,2060.0,2036.0,2044.0,-21.299999999999955,16.09999999999991,12.0,-12.0,-4.0,"RAW:2240,DC:2265.5,AC:2026.7,ENV:2064.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.502,36460,3648,PLOTTER,2238.0,2265.4,2025.1,2064.3,2060.0,2036.0,2044.0,-22.90000000000009,16.300000000000182,12.0,-12.0,-4.0,"RAW:2238,DC:2265.4,AC:2025.1,ENV:2064.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.512,36471,3649,PLOTTER,2239.0,2265.3,2024.3,2064.6,2060.0,2036.0,2044.0,-23.700000000000045,16.59999999999991,12.0,-12.0,-4.0,"RAW:2239,DC:2265.3,AC:2024.3,ENV:2064.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.522,36480,3650,PLOTTER,2251.0,2265.2,2026.7,2064.7,2060.0,2036.0,2044.0,-21.299999999999955,16.699999999999818,12.0,-12.0,-4.0,"RAW:2251,DC:2265.2,AC:2026.7,ENV:2064.7,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.532,36490,3651,PLOTTER,2238.0,2265.1,2025.2,2065.0,2060.0,2036.0,2044.0,-22.799999999999955,17.0,12.0,-12.0,-4.0,"RAW:2238,DC:2265.1,AC:2025.2,ENV:2065.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.542,36500,3652,PLOTTER,2252.0,2265.0,2027.7,2065.1,2060.0,2036.0,2044.0,-20.299999999999955,17.09999999999991,12.0,-12.0,-4.0,"RAW:2252,DC:2265.0,AC:2027.7,ENV:2065.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.553,36511,3653,PLOTTER,2252.0,2264.9,2029.5,2065.1,2060.0,2036.0,2044.0,-18.5,17.09999999999991,12.0,-12.0,-4.0,"RAW:2252,DC:2264.9,AC:2029.5,ENV:2065.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.564,36522,3654,PLOTTER,2255.0,2264.9,2031.7,2065.1,2060.0,2036.0,2044.0,-16.299999999999955,17.09999999999991,12.0,-12.0,-4.0,"RAW:2255,DC:2264.9,AC:2031.7,ENV:2065.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.573,36531,3655,PLOTTER,2266.0,2264.9,2036.0,2064.9,2060.0,2036.0,2044.0,-12.0,16.90000000000009,12.0,-12.0,-4.0,"RAW:2266,DC:2264.9,AC:2036.0,ENV:2064.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.583,36541,3656,PLOTTER,2268.0,2264.9,2039.8,2064.6,2060.0,2036.0,2044.0,-8.200000000000045,16.59999999999991,12.0,-12.0,-4.0,"RAW:2268,DC:2264.9,AC:2039.8,ENV:2064.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.594,36552,3657,PLOTTER,2266.0,2264.9,2042.1,2064.2,2060.0,2036.0,2044.0,-5.900000000000091,16.199999999999818,12.0,-12.0,-4.0,"RAW:2266,DC:2264.9,AC:2042.1,ENV:2064.2,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.603,36561,3658,PLOTTER,2270.0,2264.9,2044.9,2063.8,2060.0,2036.0,2044.0,-3.099999999999909,15.800000000000182,12.0,-12.0,-4.0,"RAW:2270,DC:2264.9,AC:2044.9,ENV:2063.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.613,36571,3659,PLOTTER,2280.0,2265.0,2049.4,2063.3,2060.0,2036.0,2044.0,1.400000000000091,15.300000000000182,12.0,-12.0,-4.0,"RAW:2280,DC:2265.0,AC:2049.4,ENV:2063.3,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.623,36581,3660,PLOTTER,2280.0,2265.1,2052.8,2062.9,2060.0,2036.0,2044.0,4.800000000000182,14.900000000000091,12.0,-12.0,-4.0,"RAW:2280,DC:2265.1,AC:2052.8,ENV:2062.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.633,36591,3661,PLOTTER,2281.0,2265.2,2055.5,2062.6,2060.0,2036.0,2044.0,7.5,14.599999999999909,12.0,-12.0,-4.0,"RAW:2281,DC:2265.2,AC:2055.5,ENV:2062.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.643,36601,3662,PLOTTER,2280.0,2265.2,2057.3,2062.5,2060.0,2036.0,2044.0,9.300000000000182,14.5,12.0,-12.0,-4.0,"RAW:2280,DC:2265.2,AC:2057.3,ENV:2062.5,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.653,36611,3663,PLOTTER,2285.0,2265.3,2059.9,2062.4,2060.0,2036.0,2044.0,11.900000000000091,14.400000000000091,12.0,-12.0,-4.0,"RAW:2285,DC:2265.3,AC:2059.9,ENV:2062.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.663,36621,3664,PLOTTER,2296.0,2265.5,2064.6,2062.5,2060.0,2036.0,2044.0,16.59999999999991,14.5,12.0,-12.0,-4.0,"RAW:2296,DC:2265.5,AC:2064.6,ENV:2062.5,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.673,36631,3665,PLOTTER,2285.0,2265.6,2065.3,2062.6,2060.0,2036.0,2044.0,17.300000000000182,14.599999999999909,12.0,-12.0,-4.0,"RAW:2285,DC:2265.6,AC:2065.3,ENV:2062.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.683,36641,3666,PLOTTER,2288.0,2265.7,2066.5,2062.7,2060.0,2036.0,2044.0,18.5,14.699999999999818,12.0,-12.0,-4.0,"RAW:2288,DC:2265.7,AC:2066.5,ENV:2062.7,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.693,36651,3667,PLOTTER,2287.0,2265.8,2067.2,2062.8,2060.0,2036.0,2044.0,19.199999999999818,14.800000000000182,12.0,-12.0,-4.0,"RAW:2287,DC:2265.8,AC:2067.2,ENV:2062.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.703,36661,3668,PLOTTER,2282.0,2265.9,2066.4,2063.0,2060.0,2036.0,2044.0,18.40000000000009,15.0,12.0,-12.0,-4.0,"RAW:2282,DC:2265.9,AC:2066.4,ENV:2063.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.713,36671,3669,PLOTTER,2282.0,2266.0,2065.8,2063.1,2060.0,2036.0,2044.0,17.800000000000182,15.099999999999909,12.0,-12.0,-4.0,"RAW:2282,DC:2266.0,AC:2065.8,ENV:2063.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.723,36681,3670,PLOTTER,2270.0,2266.0,2062.4,2063.0,2060.0,2036.0,2044.0,14.400000000000091,15.0,12.0,-12.0,-4.0,"RAW:2270,DC:2266.0,AC:2062.4,ENV:2063.0,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.733,36692,3671,PLOTTER,2270.0,2266.0,2059.8,2062.9,2060.0,2036.0,2044.0,11.800000000000182,14.900000000000091,12.0,-12.0,-4.0,"RAW:2270,DC:2266.0,AC:2059.8,ENV:2062.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.743,36701,3672,PLOTTER,2270.0,2266.0,2057.8,2062.8,2060.0,2036.0,2044.0,9.800000000000182,14.800000000000182,12.0,-12.0,-4.0,"RAW:2270,DC:2266.0,AC:2057.8,ENV:2062.8,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.754,36712,3673,PLOTTER,2269.0,2266.0,2056.1,2062.5,2060.0,2036.0,2044.0,8.099999999999909,14.5,12.0,-12.0,-4.0,"RAW:2269,DC:2266.0,AC:2056.1,ENV:2062.5,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.763,36721,3674,PLOTTER,2268.0,2266.1,2054.6,2062.2,2060.0,2036.0,2044.0,6.599999999999909,14.199999999999818,12.0,-12.0,-4.0,"RAW:2268,DC:2266.1,AC:2054.6,ENV:2062.2,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.773,36731,3675,PLOTTER,2269.0,2266.1,2053.7,2061.9,2060.0,2036.0,2044.0,5.699999999999818,13.900000000000091,12.0,-12.0,-4.0,"RAW:2269,DC:2266.1,AC:2053.7,ENV:2061.9,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.783,36741,3676,PLOTTER,2264.0,2266.1,2051.7,2061.6,2060.0,2036.0,2044.0,3.699999999999818,13.599999999999909,12.0,-12.0,-4.0,"RAW:2264,DC:2266.1,AC:2051.7,ENV:2061.6,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.793,36751,3677,PLOTTER,2254.0,2266.0,2047.8,2061.1,2060.0,2036.0,2044.0,-0.20000000000004547,13.099999999999909,12.0,-12.0,-4.0,"RAW:2254,DC:2266.0,AC:2047.8,ENV:2061.1,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.803,36761,3678,PLOTTER,2265.0,2266.0,2047.6,2060.7,2060.0,2036.0,2044.0,-0.40000000000009095,12.699999999999818,12.0,-12.0,-4.0,"RAW:2265,DC:2266.0,AC:2047.6,ENV:2060.7,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
2026-08-24T18:26:44.813,36771,3679,PLOTTER,2253.0,2265.9,2044.5,2060.4,2060.0,2036.0,2044.0,-3.5,12.400000000000091,12.0,-12.0,-4.0,"RAW:2253,DC:2265.9,AC:2044.5,ENV:2060.4,THR_POS:2060.0,THR_NEG:2036.0,REARM:2044.0"
