pc_datetime,elapsed_ms,record_type,ibi_bpm,ibi_quality,ibi_relation,corr_bpm,corr_quality,corr_strength,corr_relation,spectral_bpm,spectral_raw_bpm,spectral_quality,spectral_dominance,second_harmonic_ratio,spectral_relation,fused_bpm,fusion_confidence,methods_agree,fusion_valid,harmonic_suspect,harmonic_resolved,fusion_score,hybrid_samples,analysis_cpu_us,analysis_max_cpu_us,slice_us,slice_max_us,cycle_elapsed_ms,sample_gap_max_ms,serial_line
2026-08-25T00:52:14.319,4,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=NO_CONTACT contact=NO motion=NO raw=2231 dc=2229.8 ac=-23.4 ppg=-29.7 env=30.6 noise=4.4 snr=6.24 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:14.819,505,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2255 dc=2232.3 ac=+7.1 ppg=-11.7 env=31.5 noise=5.8 snr=5.03 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:15.319,1004,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2235 dc=2237.7 ac=+16.9 ppg=+12.4 env=33.1 noise=4.1 snr=7.17 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:15.819,1505,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2328 dc=2237.5 ac=+57.4 ppg=+21.4 env=18.8 noise=5.3 snr=3.22 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:15.918,1603,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #1 state=ACQUIRING bpmIBI=0 ibi=0 accepted=NO peak=91.1 prom=113.4
2026-08-25T00:52:16.248,1934,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #2 state=ACQUIRING bpmIBI=0 ibi=320 accepted=NO peak=15.2 prom=21.7
2026-08-25T00:52:16.318,2004,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2232 dc=2242.9 ac=-6.9 ppg=-14.2 env=17.1 noise=2.5 snr=5.71 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:16.627,2313,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #3 state=ACQUIRING bpmIBI=0 ibi=380 accepted=NO peak=87.1 prom=105.6
2026-08-25T00:52:16.820,2506,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2253 dc=2247.9 ac=-8.3 ppg=-29.4 env=28.7 noise=4.3 snr=6.00 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:17.319,3005,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2332 dc=2251.0 ac=+86.7 ppg=+60.2 env=33.6 noise=4.7 snr=6.50 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:17.338,3024,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #4 state=ACQUIRING bpmIBI=0 ibi=731 accepted=NO peak=88.6 prom=113.4
2026-08-25T00:52:17.820,3505,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2216 dc=2249.0 ac=-27.5 ppg=-20.4 env=20.0 noise=2.5 snr=6.60 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:18.038,3724,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #5 state=ACQUIRING bpmIBI=0 ibi=690 accepted=NO peak=63.1 prom=93.0
2026-08-25T00:52:18.320,4005,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2236 dc=2249.0 ac=-18.4 ppg=-19.0 env=29.6 noise=3.3 snr=7.74 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:18.729,4414,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #6 state=ACQUIRING bpmIBI=0 ibi=690 accepted=NO peak=80.4 prom=123.1
2026-08-25T00:52:18.821,4507,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2235 dc=2252.8 ac=-5.1 ppg=+0.3 env=34.3 noise=6.1 snr=5.23 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:19.320,5006,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=ACQUIRING contact=YES motion=NO raw=2358 dc=2255.1 ac=+84.4 ppg=+45.2 env=23.7 noise=5.2 snr=4.17 bpmIBI=0 fused=0 valid=NO
2026-08-25T00:52:19.400,5085,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #7 state=TRACKING bpmIBI=0 ibi=671 accepted=YES peak=93.6 prom=110.3
2026-08-25T00:52:19.823,5509,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2234 dc=2261.0 ac=-19.1 ppg=-30.0 env=24.3 noise=2.4 snr=8.28 bpmIBI=86 fused=86 valid=YES
2026-08-25T00:52:19.937,5620,HYBRID,86,79,1x,86,62,86.0,1x,86,87,26,6.9,0.73,--,86,71,2,1,0,0,141.0,130,44482,44482,1703,2218,210,11,[HYBRID] IBI=86 Q=79 REL=1x | CORR=86 Q=62 R=0.90 REL=1x | SPEC=86 RAW=87 Q=26 DOM=6.9 H2=0.73 REL=-- | FUSED=86 Q=71 METHODS=2 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=141.0 SAMPLES=130 CPU=44482us MAXCPU=44482us SLICE=1703us MAXSLICE=2218us CYCLE=210ms GAPMAX=11ms
2026-08-25T00:52:20.030,5716,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #8 state=TRACKING bpmIBI=86 ibi=630 accepted=YES peak=86.2 prom=107.9
2026-08-25T00:52:20.331,6017,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2266 dc=2264.1 ac=-1.9 ppg=-13.4 env=26.2 noise=3.7 snr=6.23 bpmIBI=88 fused=87 valid=YES
2026-08-25T00:52:20.680,6366,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #9 state=TRACKING bpmIBI=88 ibi=650 accepted=YES peak=70.7 prom=107.2
2026-08-25T00:52:20.834,6520,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2215 dc=2264.6 ac=-50.5 ppg=-40.9 env=32.7 noise=5.9 snr=5.12 bpmIBI=89 fused=89 valid=YES
2026-08-25T00:52:20.975,6661,HYBRID,89,78,1x,88,67,88.0,1x,87,87,41,8.5,0.55,1x,88,70,3,1,0,0,180.1,156,53662,53662,1628,2340,251,11,[HYBRID] IBI=89 Q=78 REL=1x | CORR=88 Q=67 R=0.83 REL=1x | SPEC=87 RAW=87 Q=41 DOM=8.5 H2=0.55 REL=1x | FUSED=88 Q=70 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=180.1 SAMPLES=156 CPU=53662us MAXCPU=53662us SLICE=1628us MAXSLICE=2340us CYCLE=251ms GAPMAX=11ms
2026-08-25T00:52:21.342,7028,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2318 dc=2265.9 ac=+71.1 ppg=+61.3 env=39.9 noise=4.2 snr=8.58 bpmIBI=89 fused=88 valid=YES
2026-08-25T00:52:21.351,7037,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #10 state=TRACKING bpmIBI=89 ibi=671 accepted=YES peak=81.8 prom=136.0
2026-08-25T00:52:21.844,7530,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2236 dc=2261.2 ac=-26.7 ppg=-15.8 env=23.9 noise=2.1 snr=9.29 bpmIBI=89 fused=88 valid=YES
2026-08-25T00:52:22.026,7712,HYBRID,89,77,1x,88,79,88.0,1x,88,89,52,9.2,0.49,1x,88,78,3,1,0,0,202.8,182,62956,62956,1846,2365,300,11,[HYBRID] IBI=89 Q=77 REL=1x | CORR=88 Q=79 R=0.84 REL=1x | SPEC=88 RAW=89 Q=52 DOM=9.2 H2=0.49 REL=1x | FUSED=88 Q=78 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=202.8 SAMPLES=182 CPU=62956us MAXCPU=62956us SLICE=1846us MAXSLICE=2365us CYCLE=300ms GAPMAX=11ms
2026-08-25T00:52:22.031,7717,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #11 state=TRACKING bpmIBI=89 ibi=690 accepted=YES peak=73.6 prom=113.1
2026-08-25T00:52:22.352,8038,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2252 dc=2263.0 ac=-4.4 ppg=-3.3 env=24.4 noise=3.7 snr=5.82 bpmIBI=90 fused=89 valid=YES
2026-08-25T00:52:22.783,8469,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #12 state=TRACKING bpmIBI=90 ibi=740 accepted=YES peak=81.3 prom=122.4
2026-08-25T00:52:22.855,8541,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2239 dc=2265.4 ac=+4.3 ppg=+16.4 env=37.1 noise=6.2 snr=5.53 bpmIBI=89 fused=88 valid=YES
2026-08-25T00:52:23.085,8771,HYBRID,89,79,1x,88,91,88.0,1x,89,89,69,10.3,0.47,1x,89,88,3,1,0,0,235.4,200,72229,72229,698,2453,361,11,[HYBRID] IBI=89 Q=79 REL=1x | CORR=88 Q=91 R=0.84 REL=1x | SPEC=89 RAW=89 Q=69 DOM=10.3 H2=0.47 REL=1x | FUSED=89 Q=88 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=235.4 SAMPLES=200 CPU=72229us MAXCPU=72229us SLICE=698us MAXSLICE=2453us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:23.363,9049,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2266 dc=2258.7 ac=-9.7 ppg=-5.9 env=28.2 noise=2.9 snr=8.30 bpmIBI=89 fused=89 valid=YES
2026-08-25T00:52:23.502,9188,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #13 state=TRACKING bpmIBI=89 ibi=721 accepted=YES peak=59.0 prom=98.3
2026-08-25T00:52:23.865,9551,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2232 dc=2257.5 ac=-22.3 ppg=-5.1 env=28.4 noise=3.1 snr=7.89 bpmIBI=88 fused=88 valid=YES
2026-08-25T00:52:24.086,9771,HYBRID,88,79,1x,87,87,87.0,1x,90,89,68,10.2,0.49,1x,88,85,3,1,0,0,225.1,200,72176,72229,703,2453,360,11,[HYBRID] IBI=88 Q=79 REL=1x | CORR=87 Q=87 R=0.82 REL=1x | SPEC=90 RAW=89 Q=68 DOM=10.2 H2=0.49 REL=1x | FUSED=88 Q=85 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=225.1 SAMPLES=200 CPU=72176us MAXCPU=72229us SLICE=703us MAXSLICE=2453us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:24.222,9908,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #14 state=TRACKING bpmIBI=88 ibi=730 accepted=YES peak=81.3 prom=132.2
2026-08-25T00:52:24.373,10059,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2233 dc=2259.6 ac=-31.4 ppg=-29.5 env=34.3 noise=5.5 snr=5.75 bpmIBI=87 fused=88 valid=YES
2026-08-25T00:52:24.876,10562,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2361 dc=2261.2 ac=+94.7 ppg=+54.9 env=26.8 noise=5.9 snr=4.18 bpmIBI=87 fused=88 valid=YES
2026-08-25T00:52:24.935,10621,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #15 state=TRACKING bpmIBI=87 ibi=691 accepted=YES peak=95.3 prom=128.5
2026-08-25T00:52:25.087,10773,HYBRID,86,76,1x,87,86,87.0,1x,89,89,61,9.3,0.41,1x,87,81,3,1,0,0,212.1,200,72239,72239,730,2453,361,11,[HYBRID] IBI=86 Q=76 REL=1x | CORR=87 Q=86 R=0.81 REL=1x | SPEC=89 RAW=89 Q=61 DOM=9.3 H2=0.41 REL=1x | FUSED=87 Q=81 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=212.1 SAMPLES=200 CPU=72239us MAXCPU=72239us SLICE=730us MAXSLICE=2453us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:25.384,11070,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2233 dc=2261.2 ac=-23.2 ppg=-16.6 env=19.9 noise=2.7 snr=6.13 bpmIBI=86 fused=87 valid=YES
2026-08-25T00:52:25.683,11369,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #16 state=TRACKING bpmIBI=86 ibi=750 accepted=YES peak=83.5 prom=110.9
2026-08-25T00:52:25.886,11572,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2249 dc=2264.3 ac=-19.2 ppg=-30.1 env=30.0 noise=4.3 snr=6.24 bpmIBI=84 fused=86 valid=YES
2026-08-25T00:52:26.087,11773,HYBRID,84,78,1x,86,83,86.0,1x,87,87,56,8.8,0.37,1x,86,79,3,1,0,0,208.4,200,72199,72239,731,2453,360,11,[HYBRID] IBI=84 Q=78 REL=1x | CORR=86 Q=83 R=0.79 REL=1x | SPEC=87 RAW=87 Q=56 DOM=8.8 H2=0.37 REL=1x | FUSED=86 Q=79 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=208.4 SAMPLES=200 CPU=72199us MAXCPU=72239us SLICE=731us MAXSLICE=2453us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:26.394,12080,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2359 dc=2265.2 ac=+83.6 ppg=+57.0 env=30.7 noise=5.8 snr=4.86 bpmIBI=84 fused=86 valid=YES
2026-08-25T00:52:26.433,12119,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #17 state=TRACKING bpmIBI=84 ibi=760 accepted=YES peak=83.6 prom=111.6
2026-08-25T00:52:26.897,12583,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2236 dc=2263.1 ac=-26.7 ppg=-17.9 env=22.3 noise=2.4 snr=7.68 bpmIBI=83 fused=85 valid=YES
2026-08-25T00:52:27.088,12773,HYBRID,83,79,1x,85,82,85.0,1x,85,85,63,9.6,0.53,1x,84,82,3,1,0,0,217.5,200,72205,72239,700,2453,361,11,[HYBRID] IBI=83 Q=79 REL=1x | CORR=85 Q=82 R=0.78 REL=1x | SPEC=85 RAW=85 Q=63 DOM=9.6 H2=0.53 REL=1x | FUSED=84 Q=82 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=217.5 SAMPLES=200 CPU=72205us MAXCPU=72239us SLICE=700us MAXSLICE=2453us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:27.174,12860,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #18 state=TRACKING bpmIBI=83 ibi=751 accepted=YES peak=79.6 prom=109.0
2026-08-25T00:52:27.405,13091,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2240 dc=2263.3 ac=-30.7 ppg=-33.0 env=36.5 noise=4.4 snr=7.51 bpmIBI=82 fused=84 valid=YES
2026-08-25T00:52:27.896,13582,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #19 state=TRACKING bpmIBI=82 ibi=710 accepted=YES peak=81.0 prom=128.4
2026-08-25T00:52:27.907,13593,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2297 dc=2264.2 ac=+55.4 ppg=+59.5 env=44.2 noise=5.2 snr=7.73 bpmIBI=82 fused=84 valid=YES
2026-08-25T00:52:28.088,13774,HYBRID,82,82,1x,84,94,84.0,1x,83,83,79,11.5,0.55,1x,83,92,3,1,0,0,244.9,200,72212,72239,680,2453,360,11,[HYBRID] IBI=82 Q=82 REL=1x | CORR=84 Q=94 R=0.86 REL=1x | SPEC=83 RAW=83 Q=79 DOM=11.5 H2=0.55 REL=1x | FUSED=83 Q=92 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=244.9 SAMPLES=200 CPU=72212us MAXCPU=72239us SLICE=680us MAXSLICE=2453us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:28.415,14101,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2238 dc=2260.4 ac=-24.6 ppg=-16.8 env=21.7 noise=1.7 snr=10.05 bpmIBI=82 fused=83 valid=YES
2026-08-25T00:52:28.614,14300,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #20 state=TRACKING bpmIBI=82 ibi=710 accepted=YES peak=82.4 prom=109.2
2026-08-25T00:52:28.918,14604,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2254 dc=2264.8 ac=-6.0 ppg=-11.6 env=22.3 noise=3.1 snr=6.22 bpmIBI=82 fused=83 valid=YES
2026-08-25T00:52:29.089,14774,HYBRID,82,80,1x,83,100,83.0,1x,82,83,78,11.3,0.69,1x,82,95,3,1,0,0,253.7,200,72161,72239,681,2453,361,11,[HYBRID] IBI=82 Q=80 REL=1x | CORR=83 Q=100 R=0.93 REL=1x | SPEC=82 RAW=83 Q=78 DOM=11.3 H2=0.69 REL=1x | FUSED=82 Q=95 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=253.7 SAMPLES=200 CPU=72161us MAXCPU=72239us SLICE=681us MAXSLICE=2453us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:29.375,15061,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #21 state=TRACKING bpmIBI=82 ibi=761 accepted=YES peak=82.5 prom=113.5
2026-08-25T00:52:29.426,15112,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2256 dc=2267.7 ac=+19.1 ppg=+25.9 env=39.3 noise=5.7 snr=6.32 bpmIBI=82 fused=82 valid=YES
2026-08-25T00:52:29.928,15614,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2238 dc=2262.3 ac=-23.9 ppg=-10.5 env=24.3 noise=2.4 snr=8.43 bpmIBI=82 fused=82 valid=YES
2026-08-25T00:52:30.088,15774,HYBRID,82,77,1x,82,100,82.0,1x,82,81,79,11.5,0.67,1x,82,95,3,1,0,0,256.0,200,72078,72239,680,2454,360,11,[HYBRID] IBI=82 Q=77 REL=1x | CORR=82 Q=100 R=0.94 REL=1x | SPEC=82 RAW=81 Q=79 DOM=11.5 H2=0.67 REL=1x | FUSED=82 Q=95 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=256.0 SAMPLES=200 CPU=72078us MAXCPU=72239us SLICE=680us MAXSLICE=2454us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:30.125,15811,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #22 state=TRACKING bpmIBI=82 ibi=760 accepted=YES peak=86.7 prom=123.9
2026-08-25T00:52:30.436,16122,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2255 dc=2266.6 ac=-7.7 ppg=-12.7 env=24.7 noise=3.3 snr=6.43 bpmIBI=81 fused=82 valid=YES
2026-08-25T00:52:30.878,16564,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #23 state=TRACKING bpmIBI=81 ibi=761 accepted=YES peak=59.9 prom=91.0
2026-08-25T00:52:30.939,16625,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2250 dc=2267.3 ac=+7.9 ppg=+20.8 env=30.4 noise=4.9 snr=5.62 bpmIBI=81 fused=82 valid=YES
2026-08-25T00:52:31.089,16775,HYBRID,81,81,1x,82,100,82.0,1x,81,81,82,11.8,0.66,1x,81,96,3,1,0,0,258.7,200,72197,72239,675,2454,361,11,[HYBRID] IBI=81 Q=81 REL=1x | CORR=82 Q=100 R=0.93 REL=1x | SPEC=81 RAW=81 Q=82 DOM=11.8 H2=0.66 REL=1x | FUSED=81 Q=96 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=258.7 SAMPLES=200 CPU=72197us MAXCPU=72239us SLICE=675us MAXSLICE=2454us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:31.447,17133,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2263 dc=2259.9 ac=-18.7 ppg=-8.2 env=27.7 noise=2.4 snr=9.51 bpmIBI=81 fused=81 valid=YES
2026-08-25T00:52:31.626,17312,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #24 state=TRACKING bpmIBI=81 ibi=740 accepted=YES peak=77.3 prom=124.4
2026-08-25T00:52:31.949,17635,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2265 dc=2263.4 ac=-0.3 ppg=-1.9 env=23.1 noise=3.2 snr=6.25 bpmIBI=81 fused=81 valid=YES
2026-08-25T00:52:32.090,17776,HYBRID,81,81,1x,81,100,81.0,1x,81,81,82,11.8,0.65,1x,81,98,3,1,0,0,263.0,200,72043,72239,675,2454,360,11,[HYBRID] IBI=81 Q=81 REL=1x | CORR=81 Q=100 R=0.92 REL=1x | SPEC=81 RAW=81 Q=82 DOM=11.8 H2=0.65 REL=1x | FUSED=81 Q=98 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=263.0 SAMPLES=200 CPU=72043us MAXCPU=72239us SLICE=675us MAXSLICE=2454us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:32.366,18052,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #25 state=TRACKING bpmIBI=81 ibi=740 accepted=YES peak=92.6 prom=128.1
2026-08-25T00:52:32.457,18143,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2235 dc=2267.3 ac=-7.5 ppg=-0.8 env=37.6 noise=6.8 snr=5.18 bpmIBI=81 fused=81 valid=YES
2026-08-25T00:52:32.960,18646,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2252 dc=2262.6 ac=-19.9 ppg=-12.3 env=22.7 noise=1.8 snr=9.64 bpmIBI=81 fused=81 valid=YES
2026-08-25T00:52:33.092,18777,HYBRID,81,80,1x,81,100,81.0,1x,81,81,81,11.8,0.64,1x,81,97,3,1,0,0,261.0,200,72070,72239,679,2454,361,11,[HYBRID] IBI=81 Q=80 REL=1x | CORR=81 Q=100 R=0.93 REL=1x | SPEC=81 RAW=81 Q=81 DOM=11.8 H2=0.64 REL=1x | FUSED=81 Q=97 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=261.0 SAMPLES=200 CPU=72070us MAXCPU=72239us SLICE=679us MAXSLICE=2454us CYCLE=361ms GAPMAX=11ms
2026-08-25T00:52:33.137,18823,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #26 state=TRACKING bpmIBI=81 ibi=771 accepted=YES peak=80.6 prom=109.9
2026-08-25T00:52:33.468,19154,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2264 dc=2266.6 ac=-0.9 ppg=-4.9 env=21.5 noise=2.8 snr=6.58 bpmIBI=80 fused=81 valid=YES
2026-08-25T00:52:33.909,19595,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #27 state=TRACKING bpmIBI=80 ibi=770 accepted=YES peak=85.6 prom=116.4
2026-08-25T00:52:33.970,19656,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2251 dc=2269.1 ac=+12.8 ppg=+24.7 env=39.4 noise=6.3 snr=5.76 bpmIBI=79 fused=80 valid=YES
2026-08-25T00:52:34.091,19776,HYBRID,79,84,1x,81,100,81.0,1x,81,81,81,11.7,0.67,1x,80,96,3,1,0,0,257.7,200,72231,72239,683,2454,360,11,[HYBRID] IBI=79 Q=84 REL=1x | CORR=81 Q=100 R=0.93 REL=1x | SPEC=81 RAW=81 Q=81 DOM=11.7 H2=0.67 REL=1x | FUSED=80 Q=96 METHODS=3 VALID=YES HARMONIC=NO RESOLVED=NO SCORE=257.7 SAMPLES=200 CPU=72231us MAXCPU=72239us SLICE=683us MAXSLICE=2454us CYCLE=360ms GAPMAX=11ms
2026-08-25T00:52:34.478,20164,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2239 dc=2263.5 ac=-23.8 ppg=-12.6 env=23.5 noise=1.3 snr=12.82 bpmIBI=79 fused=80 valid=YES
2026-08-25T00:52:34.697,20383,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[PULSE] #28 state=TRACKING bpmIBI=79 ibi=800 accepted=YES peak=74.8 prom=106.2
2026-08-25T00:52:34.981,20667,RAW_LINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,[SIGNAL] state=TRACKING contact=YES motion=NO raw=2265 dc=2266.7 ac=-8.8 ppg=-16.0 env=25.8 noise=3.0 snr=7.29 bpmIBI=79 fused=80 valid=YES
