ts_ms,red,ir,red_f,ir_f,thr,quality,pi,corr,gain,gain_dev,optical_ok,state,quiet_ok,motion,candidate,beat,ibi_ms,polarity,temporal_conf,morph_conf,min_temporal,min_morph,reject,recovered_n,hr,hr_valid,hr_provisional,hr_held,hr_provisional_bpm,ref_ibi_ms,red_range_pct,ir_range_pct,R,SpO2,usable,stableN,adc,redPA,irPA,adj
98769,55142,72493,-22.07,117.35,678.52,99.7,0.0775,0.990,0.685,0.036,1,3,1,0,0,0,0,1,89.1,97.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.325,0.420,0.6918,92.7,1,4892,0,15,15,0
98789,55151,72503,-7.39,123.43,678.52,99.7,0.0775,0.990,0.685,0.034,1,3,1,0,0,0,0,1,89.1,97.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.325,0.420,0.6917,92.7,1,4893,0,15,15,0
98809,55143,72510,26.66,138.39,678.52,99.7,0.0775,0.991,0.685,0.033,1,3,1,0,0,0,0,1,89.1,97.7,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.325,0.420,0.6916,92.7,1,4894,0,15,15,0
98829,55159,72513,78.08,162.51,678.52,99.7,0.0775,0.991,0.686,0.032,1,3,1,0,0,0,0,1,89.1,97.7,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.325,0.406,0.6917,92.7,1,4895,0,15,15,0
98849,55144,72555,115.03,188.61,678.52,99.7,0.0774,0.991,0.687,0.031,1,3,1,0,0,0,0,1,89.1,97.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.325,0.409,0.6918,92.7,1,4896,0,15,15,0
98869,55163,72531,167.31,234.43,678.52,99.7,0.0774,0.992,0.688,0.031,1,3,1,0,0,0,0,1,89.1,97.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.312,0.403,0.6921,92.7,1,4897,0,15,15,0
98889,55151,72529,201.37,278.24,678.52,99.7,0.0774,0.992,0.689,0.030,1,3,1,0,0,0,0,1,89.1,97.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.274,0.381,0.6924,92.7,1,4898,0,15,15,0
98909,55155,72541,228.26,311.04,678.52,99.7,0.0774,0.992,0.689,0.029,1,3,1,0,0,0,0,1,89.1,98.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.245,0.381,0.6929,92.7,1,4899,0,15,15,0
98929,55180,72539,245.80,341.77,678.52,99.7,0.0774,0.992,0.690,0.028,1,3,1,0,0,0,0,1,89.1,98.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.239,0.348,0.6934,92.7,1,4900,0,15,15,0
98949,55145,72542,254.27,365.51,678.52,99.7,0.0776,0.992,0.690,0.028,1,3,1,0,0,0,0,1,89.1,98.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.216,0.348,0.6936,92.7,1,4901,0,15,15,0
98969,55147,72525,240.14,375.35,678.52,99.7,0.0777,0.992,0.690,0.027,1,3,1,0,0,0,0,1,89.1,98.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.216,0.297,0.6936,92.7,1,4902,0,15,15,0
98989,55167,72546,216.27,377.47,678.52,99.7,0.0778,0.992,0.689,0.026,1,3,1,0,0,0,0,1,89.1,98.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.216,0.297,0.6933,92.7,1,4903,0,15,15,0
99009,55160,72564,213.75,376.87,678.52,99.7,0.0780,0.992,0.689,0.026,1,3,1,0,0,0,0,1,89.1,98.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.216,0.304,0.6930,92.7,1,4904,0,15,15,0
99029,55178,72577,230.83,395.76,678.52,99.7,0.0781,0.992,0.689,0.025,1,3,1,0,0,0,0,1,89.1,98.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.216,0.308,0.6927,92.7,1,4905,0,15,15,0
99049,55155,72586,237.62,432.93,678.52,99.7,0.0783,0.992,0.688,0.024,1,3,1,0,0,0,0,1,89.1,98.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.216,0.320,0.6922,92.7,1,4906,0,15,15,0
99069,55171,72599,256.90,479.05,678.52,99.7,0.0784,0.992,0.688,0.023,1,3,1,0,0,0,0,1,89.1,98.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.216,0.338,0.6916,92.7,1,4907,0,15,15,0
99089,55182,72579,275.36,515.71,678.52,99.7,0.0786,0.992,0.687,0.023,1,3,1,0,0,0,0,1,89.1,98.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.170,0.338,0.6909,92.7,1,4908,0,15,15,0
99109,55187,72589,307.96,540.63,678.52,99.7,0.0788,0.992,0.687,0.022,1,3,1,0,0,0,0,1,89.1,98.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.138,0.247,0.6902,92.7,1,4909,0,15,15,0
99129,55185,72571,343.41,535.90,678.52,99.7,0.0789,0.992,0.687,0.021,1,3,1,0,0,0,0,1,89.1,98.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.138,0.219,0.6899,92.7,1,4910,0,15,15,0
99149,55193,72564,374.42,501.47,678.52,99.7,0.0790,0.992,0.688,0.020,1,3,1,0,0,0,0,1,89.1,98.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.149,0.207,0.6901,92.7,1,4911,0,15,15,0
99169,55151,72593,390.87,453.33,678.52,99.7,0.0791,0.992,0.688,0.019,1,3,1,0,0,0,0,1,89.1,98.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.149,0.194,0.6906,92.7,1,4912,0,15,15,0
99189,55163,72533,353.38,390.52,678.52,99.7,0.0792,0.992,0.689,0.019,1,3,1,0,0,0,0,1,89.1,98.7,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.149,0.194,0.6912,92.7,1,4913,0,15,15,0
99209,55144,72516,272.90,281.39,678.52,99.7,0.0792,0.992,0.690,0.018,1,3,1,0,0,0,0,1,89.1,98.7,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.149,0.194,0.6916,92.7,1,4914,0,15,15,0
99229,55160,72511,200.16,140.89,678.52,99.7,0.0791,0.992,0.691,0.018,1,3,1,0,0,0,0,1,89.1,98.7,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.149,0.194,0.6919,92.7,1,4915,0,15,15,0
99249,55139,72511,108.77,-1.90,678.52,99.7,0.0790,0.992,0.691,0.017,1,3,1,0,0,0,0,1,89.1,98.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.149,0.194,0.6921,92.7,1,4916,0,15,15,0
99269,55104,72515,12.14,-126.31,678.52,99.7,0.0790,0.992,0.691,0.017,1,3,1,0,0,0,0,1,89.1,98.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6919,92.7,1,4917,0,15,15,0
99289,55124,72496,-101.16,-225.44,678.52,99.7,0.0790,0.992,0.691,0.017,1,3,1,0,0,0,0,1,89.1,98.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6917,92.7,1,4918,0,15,15,0
99309,55144,72502,-204.22,-311.99,678.52,99.7,0.0790,0.992,0.691,0.016,1,3,1,0,0,0,0,1,89.1,98.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6915,92.7,1,4919,0,15,15,0
99329,55138,72522,-260.51,-379.36,678.52,99.7,0.0790,0.992,0.691,0.016,1,3,1,0,0,0,0,1,89.1,98.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6915,92.7,1,4920,0,15,15,0
99349,55144,72525,-276.48,-398.65,678.52,99.7,0.0791,0.992,0.690,0.015,1,3,1,0,0,0,0,1,89.1,98.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6916,92.7,1,4921,0,15,15,0
99369,55138,72518,-282.89,-393.39,678.52,99.7,0.0791,0.992,0.690,0.015,1,3,1,0,0,0,0,1,89.1,98.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6918,92.7,1,4922,0,15,15,0
99389,55138,72558,-282.39,-372.52,678.52,99.7,0.0792,0.992,0.691,0.014,1,3,1,0,0,0,0,1,89.1,99.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6923,92.7,1,4923,0,15,15,0
99409,55143,72522,-277.06,-350.67,678.52,99.7,0.0793,0.992,0.691,0.014,1,3,1,0,0,0,0,1,89.1,99.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6929,92.7,1,4924,0,15,15,0
99429,55155,72529,-259.15,-319.90,678.52,99.7,0.0794,0.992,0.691,0.013,1,3,1,0,0,0,0,1,89.1,99.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6936,92.7,1,4925,0,15,15,0
99449,55139,72536,-236.83,-288.50,678.52,99.7,0.0794,0.992,0.691,0.013,1,3,1,0,0,0,0,1,89.1,99.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6942,92.7,1,4926,0,15,15,0
99469,55175,72535,-191.93,-251.69,678.52,99.7,0.0794,0.992,0.691,0.013,1,3,1,0,0,0,0,1,89.1,99.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6946,92.7,1,4927,0,15,15,0
99489,55142,72553,-167.39,-215.74,678.52,99.7,0.0795,0.992,0.691,0.012,1,3,1,0,0,0,0,1,89.1,99.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6948,92.7,1,4928,0,15,15,0
99509,55146,72508,-146.18,-186.23,678.52,99.7,0.0795,0.992,0.691,0.012,1,3,1,0,0,0,0,1,89.1,99.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6949,92.7,1,4929,0,15,15,0
99529,55153,72511,-128.51,-197.28,678.52,99.7,0.0795,0.992,0.691,0.012,1,3,1,0,0,0,0,1,89.1,99.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6948,92.7,1,4930,0,15,15,0
99549,55147,72536,-112.25,-222.59,678.52,99.7,0.0795,0.992,0.692,0.011,1,3,1,0,0,0,0,1,89.1,99.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6947,92.6,1,4931,0,15,15,0
99569,55135,72533,-98.31,-217.89,678.52,99.7,0.0795,0.992,0.692,0.011,1,3,1,0,0,0,0,1,89.1,99.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6947,92.6,1,4932,0,15,15,0
99589,55116,72537,-109.17,-196.61,678.52,99.7,0.0794,0.992,0.692,0.011,1,3,1,0,0,0,0,1,89.1,99.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6947,92.6,1,4933,0,15,15,0
99609,55135,72520,-127.82,-175.32,678.52,99.7,0.0794,0.993,0.693,0.010,1,3,1,0,0,0,0,1,89.1,99.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6949,92.6,1,4934,0,15,15,0
99629,55143,72526,-145.96,-166.63,678.52,99.7,0.0793,0.993,0.693,0.010,1,3,1,0,0,0,0,1,89.1,99.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.194,0.6952,92.6,1,4935,0,15,15,0
99649,55140,72538,-150.78,-163.91,678.52,99.7,0.0792,0.993,0.694,0.010,1,3,1,0,0,0,0,1,89.1,99.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.165,0.6954,92.6,1,4936,0,15,15,0
99669,55138,72549,-148.32,-146.59,678.52,99.7,0.0792,0.993,0.693,0.010,1,3,1,0,0,0,0,1,89.1,99.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.160,0.6958,92.6,1,4937,0,15,15,0
99689,55189,72555,-142.11,-110.06,678.52,99.8,0.0791,0.993,0.692,0.010,1,3,1,0,0,0,0,1,89.1,99.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.160,0.6961,92.6,1,4938,0,15,15,0
99709,55148,72580,-119.28,-62.73,678.52,99.8,0.0789,0.994,0.691,0.009,1,3,1,0,0,0,0,1,89.1,99.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.160,0.6963,92.6,1,4939,0,15,15,0
99729,55152,72549,-84.74,-18.58,678.52,99.8,0.0788,0.994,0.689,0.009,1,3,1,0,0,0,0,1,89.1,99.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.160,0.6965,92.6,1,4940,0,15,15,0
99749,55156,72569,-50.02,36.56,678.52,99.8,0.0787,0.994,0.688,0.008,1,3,1,0,0,0,0,1,89.1,99.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.146,0.6968,92.6,1,4941,0,15,15,0
99769,55161,72572,-12.70,86.46,678.52,99.8,0.0787,0.995,0.687,0.008,1,3,1,0,0,0,0,1,89.1,99.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6970,92.6,1,4942,0,15,15,0
99789,55182,72569,29.29,124.76,678.52,99.8,0.0787,0.995,0.687,0.007,1,3,1,0,0,0,0,1,89.1,99.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6972,92.6,1,4943,0,15,15,0
99809,55140,72563,66.39,150.24,678.52,99.8,0.0786,0.995,0.688,0.007,1,3,1,0,0,0,0,1,89.1,99.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6973,92.6,1,4944,0,15,15,0
99829,55142,72523,59.67,155.55,678.52,99.8,0.0779,0.995,0.689,0.006,1,3,1,0,0,0,0,1,89.1,99.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6973,92.6,1,4945,0,15,15,0
99849,55162,72521,35.29,92.47,678.52,99.8,0.0765,0.995,0.690,0.006,1,3,1,0,0,0,0,1,89.1,99.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6974,92.6,1,4946,0,15,15,0
99869,55140,72520,6.76,6.05,678.52,99.8,0.0741,0.995,0.691,0.006,1,3,1,0,0,0,0,1,89.1,99.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6974,92.6,1,4947,0,15,15,0
99889,55144,72509,-15.82,-79.67,678.52,99.8,0.0709,0.994,0.691,0.006,1,3,1,0,0,0,0,1,89.1,99.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6974,92.6,1,4948,0,15,15,0
99909,55122,72508,-40.17,-168.32,678.52,99.8,0.0671,0.993,0.688,0.005,1,3,1,0,0,0,0,1,89.1,99.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6972,92.6,1,4949,0,15,15,0
99929,55117,72501,-94.98,-245.87,665.84,99.7,0.0629,0.992,0.682,0.005,1,3,1,0,0,0,0,1,89.1,99.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.142,0.6969,92.6,1,4950,0,15,15,0
99949,55139,72488,-153.31,-315.96,639.28,99.7,0.0587,0.991,0.675,0.005,1,3,1,0,0,0,0,1,89.1,99.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.153,0.6965,92.6,1,4951,0,15,15,0
99969,55114,72483,-212.37,-388.94,606.24,99.6,0.0546,0.990,0.668,0.006,1,3,1,0,0,0,0,1,89.1,99.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.160,0.6962,92.6,1,4952,0,15,15,0
99989,55117,72484,-261.01,-455.06,561.60,99.6,0.0510,0.988,0.663,0.007,1,3,1,0,0,0,0,1,89.1,99.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.160,0.6958,92.6,1,4953,0,15,15,0
100009,55147,72481,-295.71,-506.39,514.18,97.8,0.0480,0.986,0.660,0.009,1,3,1,0,0,0,0,1,89.1,98.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.163,0.6954,92.6,1,4954,0,15,15,0
100029,55133,72507,-286.96,-538.52,469.53,95.9,0.0457,0.985,0.656,0.010,1,3,1,0,0,0,0,1,89.1,98.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.163,0.6948,92.6,1,4955,0,15,15,0
100049,55113,72474,-259.07,-557.75,425.65,94.5,0.0441,0.983,0.650,0.012,1,3,1,0,0,0,0,1,89.1,97.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.172,0.6939,92.6,1,4956,0,15,15,0
100069,55121,72477,-247.35,-569.73,377.47,93.5,0.0430,0.981,0.644,0.013,1,3,1,0,0,0,0,1,89.1,97.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.164,0.6929,92.6,1,4957,0,15,15,0
100089,55115,72480,-252.65,-571.94,332.80,93.1,0.0426,0.979,0.636,0.016,1,3,1,0,0,0,0,1,89.1,96.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.164,0.6919,92.6,1,4958,0,15,15,0
100109,55131,72476,-250.33,-564.71,330.98,93.1,0.0426,0.979,0.629,0.018,1,3,1,0,0,0,0,1,89.1,96.7,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.161,0.164,0.6911,92.7,1,4959,0,15,15,0
100129,55102,72473,-253.84,-550.98,330.98,93.2,0.0428,0.978,0.624,0.021,1,3,1,0,0,0,0,1,89.1,96.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.165,0.165,0.6904,92.7,1,4960,0,15,15,0
100149,55115,72447,-256.54,-535.80,330.98,93.6,0.0432,0.978,0.621,0.023,1,3,1,0,0,0,0,1,89.1,96.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.201,0.6899,92.7,1,4961,0,15,15,0
100169,55121,72476,-255.76,-517.23,330.98,94.0,0.0437,0.979,0.619,0.025,1,3,1,0,0,0,0,1,89.1,96.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6896,92.7,1,4962,0,15,15,0
100189,55112,72473,-250.92,-495.10,330.98,94.3,0.0441,0.979,0.617,0.028,1,3,1,0,0,0,0,1,89.1,96.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6892,92.7,1,4963,0,15,15,0
100209,55124,72490,-231.21,-465.77,330.98,94.6,0.0444,0.979,0.616,0.029,1,3,1,0,0,0,0,1,89.1,96.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6887,92.7,1,4964,0,15,15,0
100229,55116,72487,-215.11,-417.70,330.98,94.7,0.0445,0.979,0.616,0.031,1,3,1,0,0,0,0,1,89.1,96.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6877,92.7,1,4965,0,15,15,0
100249,55111,72499,-200.39,-360.76,330.98,94.5,0.0443,0.979,0.617,0.032,1,3,1,0,0,0,0,1,89.1,96.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6864,92.8,1,4966,0,15,15,0
100269,55118,72475,-186.07,-309.26,330.98,94.1,0.0438,0.979,0.618,0.033,1,3,1,0,0,0,0,1,89.1,96.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6848,92.8,1,4967,0,15,15,0
100289,55117,72496,-169.93,-251.68,330.98,93.5,0.0431,0.978,0.620,0.034,1,3,1,0,0,0,0,1,89.1,95.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6832,92.8,1,4968,0,15,15,0
100309,55123,72490,-151.46,-206.01,330.98,92.7,0.0422,0.977,0.622,0.034,1,3,1,0,0,0,0,1,89.1,95.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6822,92.8,1,4969,0,15,15,0
100329,55153,72503,-123.52,-161.21,330.98,91.8,0.0411,0.976,0.624,0.034,1,3,1,0,0,0,0,1,89.1,95.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6816,92.9,1,4970,0,15,15,0
100349,55130,72515,-81.15,-111.67,330.98,90.7,0.0399,0.975,0.626,0.034,1,3,1,0,0,0,0,1,89.1,94.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6818,92.9,1,4971,0,15,15,0
100369,55124,72469,-37.93,-66.19,330.98,89.4,0.0384,0.973,0.627,0.034,1,3,1,0,0,0,0,1,89.1,94.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6823,92.9,1,4972,0,15,15,0
100389,55125,72488,-9.25,-49.42,326.69,88.1,0.0369,0.971,0.626,0.033,1,3,1,0,0,0,0,1,89.1,94.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6829,92.9,1,4973,0,15,15,0
100409,55115,72514,8.00,-46.01,312.87,86.7,0.0354,0.968,0.626,0.033,1,3,1,0,0,0,0,1,89.1,93.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6834,92.9,1,4974,0,15,15,0
100429,55129,72517,20.31,-10.95,292.17,85.4,0.0339,0.966,0.626,0.032,1,3,1,0,0,0,0,1,89.1,93.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.158,0.183,0.6837,92.9,1,4975,0,15,15,0
100449,55099,72516,10.48,35.01,266.03,84.3,0.0327,0.963,0.625,0.032,1,3,1,0,0,0,0,1,89.1,93.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.183,0.6823,92.9,1,4976,0,15,15,0
100469,55129,72514,19.58,78.53,241.46,83.4,0.0318,0.961,0.622,0.031,1,3,1,0,0,0,0,1,89.1,92.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.183,0.6779,92.9,1,4977,0,15,15,0
100489,55131,72500,35.34,111.25,222.51,82.8,0.0311,0.959,0.617,0.031,1,3,1,0,0,0,0,1,89.1,92.8,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.183,0.6710,93.0,1,4978,0,15,15,0
100509,55130,72504,53.46,119.75,222.51,82.4,0.0306,0.958,0.610,0.031,1,3,1,0,0,0,0,1,89.1,92.6,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.183,0.6634,93.1,1,4979,0,15,15,0
100529,55136,72488,71.66,110.55,222.51,82.1,0.0303,0.958,0.604,0.032,1,3,1,0,0,0,0,1,89.1,92.5,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.183,0.6559,93.2,1,4980,0,15,15,0
100549,55141,72466,96.26,77.71,222.51,82.0,0.0301,0.959,0.599,0.033,1,3,1,0,0,0,0,1,89.1,92.4,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.183,0.6511,93.3,1,4981,0,15,15,0
100569,55116,72499,119.30,39.65,222.51,81.8,0.0299,0.959,0.596,0.034,1,3,1,0,0,0,0,1,89.1,92.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.183,0.6481,93.4,1,4982,0,15,15,0
100589,55099,72444,100.29,-26.17,222.51,81.7,0.0298,0.958,0.593,0.035,1,3,1,0,0,0,0,1,89.1,92.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.188,0.6458,93.5,1,4983,0,15,15,0
100609,55101,72433,38.53,-124.10,222.51,81.6,0.0298,0.957,0.590,0.036,1,3,1,0,0,0,0,1,89.1,92.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.163,0.203,0.6434,93.6,1,4984,0,15,15,0
100629,55095,72437,-35.07,-228.88,222.51,81.6,0.0298,0.956,0.587,0.037,1,3,1,0,0,0,0,1,89.1,92.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.171,0.203,0.6411,93.7,1,4985,0,15,15,0
100649,55141,72427,-98.00,-323.91,222.51,81.6,0.0298,0.955,0.584,0.038,1,3,1,0,0,0,0,1,89.1,92.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.171,0.211,0.6377,93.7,1,4986,0,15,15,0
100669,55091,72422,-156.97,-405.75,222.51,81.7,0.0300,0.954,0.581,0.039,1,3,1,0,0,0,0,1,89.1,91.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.178,0.218,0.6342,93.8,1,4987,0,15,15,0
100689,55095,72394,-203.50,-472.66,222.51,81.9,0.0302,0.954,0.579,0.040,1,3,1,0,0,0,0,1,89.1,91.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.165,0.257,0.6311,93.9,1,4988,0,15,15,0
100709,55102,72413,-235.52,-531.11,222.51,82.2,0.0305,0.954,0.575,0.041,1,3,1,0,0,0,0,1,89.1,91.9,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.165,0.246,0.6286,94.0,1,4989,0,15,15,0
100729,55094,72426,-254.01,-571.57,222.51,82.4,0.0309,0.954,0.572,0.042,1,3,1,0,0,0,0,1,89.1,92.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.165,0.246,0.6264,94.0,1,4990,0,15,15,0
100749,55095,72423,-261.13,-578.19,223.76,82.7,0.0312,0.954,0.571,0.043,1,3,1,0,0,0,0,1,89.1,92.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.165,0.246,0.6242,94.1,1,4991,0,15,15,0
100769,55074,72425,-261.24,-560.77,223.76,83.0,0.0315,0.956,0.571,0.043,1,3,1,0,0,0,0,1,89.1,92.0,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.196,0.241,0.6224,94.2,1,4992,0,15,15,0
100789,55077,72409,-286.90,-532.60,223.76,83.3,0.0317,0.958,0.572,0.044,1,3,1,0,0,0,0,1,89.1,92.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.160,0.233,0.6218,94.2,1,4993,0,15,15,0
100809,55082,72405,-315.56,-517.89,223.76,83.5,0.0319,0.959,0.575,0.044,1,3,1,0,0,0,0,1,89.1,92.1,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.160,0.178,0.6223,94.3,1,4994,0,15,15,0
100829,55091,72423,-327.97,-504.70,223.76,83.6,0.0320,0.960,0.578,0.044,1,3,1,0,0,0,0,1,89.1,92.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.160,0.175,0.6233,94.3,1,4995,0,15,15,0
100849,55087,72407,-318.54,-490.82,223.76,83.6,0.0321,0.960,0.580,0.043,1,3,1,0,0,0,0,1,89.1,92.2,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.143,0.174,0.6244,94.3,1,4996,0,15,15,0
100869,55124,72409,-290.18,-469.85,223.76,83.6,0.0320,0.960,0.580,0.042,1,3,1,0,0,0,0,1,89.1,92.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.143,0.170,0.6254,94.3,1,4997,0,15,15,0
100889,55082,72446,-262.01,-443.21,223.76,83.5,0.0319,0.960,0.580,0.042,1,3,1,0,0,0,0,1,89.1,92.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.143,0.170,0.6257,94.3,1,4998,0,15,15,0
100909,55083,72407,-242.03,-412.52,223.76,83.3,0.0317,0.959,0.579,0.041,1,3,1,0,0,0,0,1,89.1,92.3,65.0,45.0,0,1,82.3,1,0,0,0.0,740,0.143,0.170,0.6257,94.3,1,4999,0,15,15,0
100929,55088,72406,-224.96,-382.11,223.76,83.1,0.0314,0.958,0.577,0.040,1,3,1,0,0,0,0,1,89.1,92.2,65.0,45.0,0,1,82.3,0,0,1,0.0,740,0.143,0.170,0.6257,94.3,1,5000,0,15,15,0
100949,55097,72412,-199.05,-351.10,223.76,82.7,0.0310,0.957,0.576,0.040,1,3,1,0,0,0,0,1,89.1,92.2,65.0,45.0,0,1,82.3,0,0,1,0.0,740,0.143,0.170,0.6257,94.3,1,5001,0,15,15,0
